Fecha,Mexico,US,Internacional
40459,34464.82031,1445.911792,531.26774
40462,34465.41016,1452.525825,531.0778249
40463,34437.39063,1451.743095,529.6548176
40464,34798.64844,1459.495815,534.9339524
40465,34836.5,1456.738908,538.37082
40466,34741.53906,1463.128663,537.5164649
40469,34919.30859,1467.026828,538.2902248
40470,34452.21094,1462.043288,529.6822625
40471,34880.46875,1460.055727,533.1364924
40472,34965.25,1461.740583,529.6071876
40473,35120.87891,1461.030725,530.0942877
40476,35262.89063,1466.182363,532.24768
40477,35373.39063,1472.602892,532.25564
40478,35262.89844,1474.067723,528.08932
40479,35376.71875,1463.779225,528.76551
40480,35568.21875,1462.403555,528.3610323
40483,35722.71094,1461.356358,526.5715777
40484,35722.71094,1467.927902,532.7643323
40485,35843.80859,1468.907663,534.66036
40486,36198.60156,1495.484344,546.8927078
40487,36317.51172,1496.938572,544.0307756
40490,36543.39063,1497.930186,543.2121555
40491,36198.03125,1495.194962,540.4881877
40492,36417.46875,1493.722536,540.7251322
40493,36304.53906,1490.333268,537.0051845
40494,36057.39063,1482.907363,533.9453477
40497,36057.39063,1473.368238,531.0164755
40498,35648.21094,1466.83829,524.8639076
40499,35842.48047,1461.66027,525.3421357
40500,36322.12109,1471.429348,532.71238
40501,36601.39844,1474.995992,533.5195955
40504,36710.46094,1477.135125,530.9280123
40505,36271.82813,1477.426813,523.2423625
40506,37079.28125,1486.681643,526.8938153
40508,36904.53125,1482.433957,523.7184605
40511,36890.60938,1487.307506,519.7338115
40512,36817.32031,1478.69593,515.1537475
40513,37277.55859,1499.725359,525.851962
40514,37399.46875,1510.012711,532.7427686
40515,37385.91016,1515.233688,537.0948123
40518,37737.12891,1517.841493,536.3633464
40519,37880.12891,1533.065821,540.935208
40520,37617.76953,1528.609115,538.385831
40521,37567.39063,1543.670881,541.8314515
40522,37677.78125,1548.966917,542.412165
40525,37894.33984,1544.145383,544.9633156
40526,37901.03906,1542.903428,545.405913
40527,37676.55078,1546.521765,542.341888
40528,37832.85938,1548.226089,541.6682441
40529,37997.33984,1542.190137,539.7045
40532,37975.48047,1545.289175,539.6109952
40533,38230.85938,1548.817268,536.44736
40534,38172.91016,1546.716648,535.16544
40535,38131.46875,1551.034375,537.9224523
40539,38132.85156,1552.154475,537.2319947
40540,38147.51172,1557.434425,537.6694652
40541,38230.19922,1555.615655,542.2170476
40542,38243.14063,1555.381451,542.3792736
40543,38243.14063,1550.6987,543.0836763
40546,38605.80078,1555.308022,543.653897
40547,38542.16016,1553.854297,540.5082655
40548,38696.23828,1555.293388,537.7240622
40549,38589.67188,1557.087958,534.6340444
40550,38600.85938,1554.922188,532.2496
40553,38378.16016,1551.314697,528.9960878
40554,38028.80859,1545.21618,528.8148721
40555,37963.30859,1551.960624,537.2356759
40556,38070.19141,1557.128039,540.2702121
40557,37994.71875,1555.996236,538.6418159
40561,38151.30078,1558.514208,541.3646941
40562,37810.16016,1549.90125,539.8369258
40563,37584.67969,1544.516744,533.2489921
40564,37321.10938,1547.37192,533.63058
40567,37667.89844,1555.784172,538.9207321
40568,37470.76172,1560.373576,539.6135758
40569,37585.39844,1555.391626,538.69545
40570,37447.69922,1564.5597,541.258932
40571,36839.71875,1558.311732,536.1119278
40574,36982.23828,1558.572075,536.3193479
40575,37618.10156,1569.389946,544.256826
40576,37948.75,1566.676049,544.116452
40577,37739.07813,1568.967648,544.183932
40578,37451.83984,1570.390028,542.66168
40581,37451.83984,1584.431832,545.19246
40582,37565.64844,1593.491484,547.7514
40583,36986.94141,1596.102138,546.03175
40584,36652.12891,1597.631765,542.7263121
40585,37011.48828,1600.381542,541.395678
40588,36998.92969,1607.564556,543.846708
40589,36951.25,1615.007359,547.1185321
40590,37074.92969,1614.364922,549.86099
40591,37226.42969,1612.074,549.726228
40592,37522.30078,1617.857768,552.2338959
40596,36781.55078,1598.306944,540.2454521
40597,36464.07031,1595.037529,543.4473478
40598,36446.55859,1587.526165,542.2300121
40599,36880.19922,1603.310304,548.7336521
40602,37019.69922,1610.981777,553.1662921
40603,36768.08984,1585.431285,546.1158758
40604,36863.53125,1584.229625,549.12552
40605,37132.98047,1602.040422,552.738138
40606,36900.83984,1589.640012,549.119976
40609,36603.30078,1583.797131,545.1646441
40610,36688.12109,1590.960024,546.24
40611,36450.19141,1579.412688,542.4571119
40612,35891.41016,1555.121944,530.42176
40613,36091.21875,1558.566032,529.4884119
40616,36205.76172,1546.112466,522.028426
40617,36012.17188,1538.606056,514.7436561
40618,35655.30859,1536.74622,509.32578
40619,35621.67969,1544.683676,519.76764
40620,35418.5,1538.230424,524.462412
40623,35418.5,1553.50682,533.8009439
40624,35925.35156,1548.493317,530.816208
40625,36546.62109,1556.049708,533.20443
40626,36872.37891,1563.731328,537.57
40627,36784.26953,1574.155736,535.548606
40630,36767.85938,1567.699572,534.176482
40631,36795.89063,1575.858872,537.077928
40632,37210.26953,1582.751218,542.7631181
40633,37440.51172,1576.627642,540.4459619
40634,37775.07031,1575.430729,543.3254163
40637,37903.57813,1578.024883,545.547119
40638,37832.96094,1572.804991,543.3519172
40639,37861.80859,1577.188047,545.6320236
40640,37471.53906,1568.109922,542.3458318
40641,37471.71875,1557.916372,543.38284
40644,37590.67188,1557.199842,542.5394235
40645,37321.80078,1554.501292,538.9379436
40646,37347.69141,1547.52091,539.1484282
40647,37069.96094,1540.436017,537.79437
40648,36988.37891,1539.586318,535.0773883
40651,36332.10156,1533.688297,528.38006
40652,36440.21875,1530.549337,528.9492917
40653,36816.30859,1543.02837,538.84264
40654,36816.30859,1551.981768,542.2307632
40658,36860.67969,1549.422148,539.8166516
40659,36892.23828,1559.655009,543.60558
40660,36826.92969,1562.782707,544.8486885
40661,36722.64063,1571.471628,548.185088
40662,36962.62109,1567.44419,548.2550915
40665,36592.60938,1569.663072,548.6100415
40666,35873.21094,1568.360104,543.3161
40667,35531.21875,1569.151563,542.6799516
40668,35325.08984,1565.775602,536.4958083
40669,35212.23047,1560.611765,534.2362484
40672,35467.01172,1564.1531,536.981
40673,35678.92188,1567.939742,537.4178
40674,35380.53125,1567.839303,533.8863483
40675,35161.26172,1569.629623,532.6608
40676,35045.14063,1570.814678,528.9956483
40679,35130.60156,1565.781664,529.02
40680,34819.57031,1558.355317,527.8772317
40681,35364.32813,1571.474572,532.2849366
40682,35276.46875,1564.442799,530.7350284
40683,35298.67188,1555.888462,525.07305
40686,35215.01953,1548.878893,518.0522385
40687,35382.55859,1541.71696,519.8256324
40688,35498.42188,1544.594118,521.04822
40689,35742.21094,1550.913,526.4941733
40690,35819.19922,1547.514352,526.1154784
40694,35832.78906,1559.848631,535.02001
40695,35410.51172,1542.483332,529.52319
40696,35416.25,1531.624663,529.0285
40697,35123.89063,1520.436337,529.9726683
40700,34673.48047,1515.445678,526.7183765
40701,34895.82813,1515.924882,532.0312765
40702,34879.07031,1520.672564,529.665822
40703,35233.39844,1521.743929,530.8463882
40704,34963.78125,1518.184776,525.8916119
40707,34997.96875,1512.478764,523.9785837
40708,35445.64844,1524.036282,529.1465236
40709,35318.39063,1512.160362,519.1727009
40710,35220.98828,1519.962036,518.7930119
40711,35025.73828,1511.259786,520.40625
40714,35109.96875,1513.883464,518.3006119
40715,35276.60156,1525.179865,524.6524482
40716,35399.44141,1518.305976,513.3
40717,35326.66016,1519.713536,511.5855382
40718,35347.85156,1502.825286,507.69684
40721,35601.73047,1521.718384,513.58292
40722,36188.91016,1530.992215,516.4337678
40723,36579.58984,1536.875052,521.4229265
40724,36558.07031,1545.527076,527.4724597
40725,36800.71875,1553.070217,527.5475532
40729,36640.92969,1555.675037,526.30902
40730,36468.01172,1556.329502,522.6488532
40731,36583.28906,1561.675404,523.7889031
40732,36499.85156,1561.05593,521.62965
40735,36359.48828,1550.858664,511.8997078
40736,36178.58984,1548.811729,510.9664264
40737,36254.69922,1541.868753,513.52745
40738,36164.60938,1533.059288,510.0440517
40739,36155.85938,1545.118793,512.8494183
40742,35781.42969,1529.965552,504.52198
40743,35752.01953,1545.773533,508.8137284
40744,35341.67188,1543.25003,512.2450084
40745,35555.82813,1557.663238,520.6109116
40746,35755.48047,1564.761683,523.6800916
40749,35479.67188,1557.513563,520.3349684
40750,35341.26953,1550.334597,521.7393744
40751,35597.62891,1521.43783,511.766928
40752,35917.80078,1525.266872,513.0293883
40753,35999.33984,1516.135613,513.8191134
40756,35730.71094,1508.142568,509.5455866
40757,34814.94141,1484.923146,501.00922
40758,34484.37109,1489.058316,501.2309518
40759,33322.62891,1449.469752,480.3040559
40760,33697.87109,1439.278904,480.878308
40763,31740.13086,1383.020773,456.078996
40764,32381.55078,1413.895332,472.622304
40765,32219.33008,1411.429168,468.8423374
40766,33590.32813,1439.521795,478.24562
40767,33361.5,1451.210545,483.5730363
40770,33901.07813,1473.711073,490.7890016
40771,33948.48047,1464.403419,485.3997158
40772,34049.57813,1455.426516,484.6556757
40773,33246.62891,1403.411683,467.3136663
40774,33136.89063,1384.232948,460.9603654
40777,33593.64844,1391.877347,464.98802
40778,34675.53125,1434.075065,479.3386954
40779,34644.92188,1472.079769,482.9638569
40780,33904.37891,1452.627888,474.96485
40781,34042.21875,1464.892487,477.5770376
40784,35016.03906,1511.842212,492.07125
40785,35148.91016,1523.360592,492.638365
40786,35721.10156,1505.994852,492.5103523
40787,35637.85938,1487.852281,489.0204
40788,35134.42969,1452.878345,478.4574543
40792,34439.33984,1462.140995,471.674545
40793,35179.58984,1498.007469,484.4333949
40794,34712.37891,1487.761932,476.92368
40795,33812.62109,1470.213335,467.7490527
40798,33792.55859,1499.792824,471.0071871
40799,33947.62109,1516.373434,475.62147
40800,34661.78125,1542.260439,480.8824129
40801,35181.44141,1570.69705,490.8832629
40802,35181.44141,1584.620761,496.171987
40805,35076.96094,1584.663139,487.08207
40806,34337.96875,1589.560666,489.5534495
40807,34019.21875,1597.714329,493.164
40808,32381.06055,1584.080402,484.0947701
40809,32588.42969,1538.807634,472.8641564
40812,33385.94141,1571.843749,479.2338425
40813,33783.67969,1569.981793,485.7940766
40814,33438.16016,1562.277076,484.6668336
40815,33686.16016,1591.161591,497.29797
40816,33503.28125,1571.087778,486.6692361
40819,33133.87891,1543.845927,478.194781
40820,32966.23047,1548.606845,476.4096138
40821,33000.28906,1550.242227,476.9142535
40822,33279.71875,1565.975043,486.5021566
40823,33005.08984,1556.299487,482.9895
40826,33547.23828,1582.533704,494.4259892
40827,33681.80078,1598.74907,498.457116
40828,34470.35938,1602.71475,505.0376367
40829,34584.75,1624.474827,510.7571865
40830,34848.42188,1621.6011,509.0904
40833,34125.69922,1620.82067,507.1552065
40834,35011.71094,1638.477855,510.4704406
40835,34523.26953,1628.604923,503.5190084
40836,34395.5,1663.700555,511.0347363
40837,35020.73828,1694.421974,522.801
40840,35265.55859,1676.420883,520.73382
40841,35290.14844,1662.405541,517.4329865
40842,35818.57813,1664.00414,520.88817
40843,36727.21094,1685.181696,537.6650531
40844,36708.64063,1670.514078,530.121913
40847,36159.98828,1675.28695,520.340122
40848,35742.57031,1658.1142,511.840826
40849,35742.57031,1686.263973,520.8799864
40850,36579.07031,1685.56375,522.6916767
40851,36689.37891,1691.59592,522.253967
40854,37024.60938,1692.515327,522.1247634
40855,37351.80859,1706.43068,525.2198533
40856,36553.85156,1682.611975,509.86584
40857,36615.07031,1681.55232,510.4712671
40858,37555.64844,1713.836514,523.10846
40861,37069.89844,1693.584527,513.3669565
40862,37293.37891,1711.409947,515.812
40863,36708.41016,1691.446179,508.6062026
40864,36110.67969,1675.227104,505.5451226
40865,36284.19922,1673.199701,506.56881
40868,36284.19922,1675.718696,503.443814
40869,35969.60938,1663.654048,500.1151679
40870,35375.60938,1647.459012,491.7218741
40872,34573.03906,1654.354743,491.5854
40875,35558.17969,1678.453896,506.718926
40876,35708.71094,1655.849691,501.0997176
40877,36829.14844,1703.076216,519.6841844
40878,36567.62891,1700.841714,517.3160728
40879,36756.05859,1701.342374,517.6517673
40882,37103.17188,1706.873074,519.0127535
40883,37071.17188,1701.189389,514.156392
40884,37054.55859,1710.855041,518.400027
40885,36641.30859,1697.420839,510.5272183
40886,37227.21094,1709.742241,516.7883729
40889,37227.21094,1718.321126,511.858
40890,36471.44141,1706.395917,505.6090361
40891,36012.67188,1688.606816,500.8673799
40892,36006.89844,1697.44674,498.89763
40893,36054.62891,1685.431889,500.4037323
40896,35587.78125,1671.874637,496.0445891
40897,36239.39063,1706.5161,501.2280275
40898,36628.05859,1715.507858,501.9280416
40899,37066.76953,1728.725959,505.7700276
40900,37041.42188,1748.732026,509.0264538
40904,37091.42188,1771.201495,514.879279
40905,36644.85938,1744.361965,502.9206889
40906,37185.73047,1765.680042,512.679986
40907,37077.51953,1747.24865,512.4798769
40911,37384.33984,1739.87775,514.5944174
40912,37387.62891,1748.212959,513.2381274
40913,37017.94922,1760.165784,509.4638337
40914,37017.94922,1752.308896,501.77697
40917,36785.33984,1752.875499,505.2422074
40918,37190.89844,1759.667491,509.6535673
40919,37307.64063,1756.215559,506.06739
40920,37320.96875,1751.402515,505.5009675
40921,36548.55859,1750.549026,502.1755064
40925,36601.19922,1735.665142,500.9462288
40926,37506.76172,1740.352598,506.7877066
40927,37680.05859,1738.952973,509.1457465
40928,37384.21094,1738.04536,508.30748
40931,37195.73047,1730.145073,510.4592063
40932,36853.30078,1721.468792,506.2527
40933,37212.85938,1725.798614,509.173103
40934,37240.78125,1711.815653,508.170941
40935,37184.71094,1701.26901,507.3348729
40938,37241.60938,1702.857286,503.974237
40939,37422.67969,1713.463451,510.307293
40940,37709.64844,1706.134131,511.5697809
40941,37711.16016,1696.366783,509.6260568
40942,38092.80859,1702.307623,511.8057727
40945,38092.80859,1701.841172,508.9701253
40946,38062.42188,1707.357883,512.8787573
40947,38140.55078,1718.73809,516.8038004
40948,38242.28125,1715.823373,514.8991073
40949,38149.21875,1718.330053,509.51376
40952,38204.32813,1723.268173,512.8046673
40953,37831.87109,1723.537335,509.96
40954,37864.55078,1732.594534,516.8426271
40955,38212.23828,1741.752953,519.5173596
40956,37914.69922,1737.890733,519.2905265
40960,37859.48047,1745.137432,522.1218166
40961,37912.55078,1747.278131,523.5540223
40962,38027.83984,1751.719631,525.0158678
40963,37945.21875,1766.246287,532.337603
40966,37785.71875,1765.523571,528.1381471
40967,38021.42188,1764.825994,531.6544672
40968,37816.69141,1760.981091,527.3175471
40969,38033.44922,1752.476469,528.046
40970,38327.42969,1749.521609,524.8182533
40973,38155.26953,1753.887125,524.4346822
40974,37487.62891,1750.766325,513.991225
40975,37548.53906,1748.324969,515.5168212
40976,37815.42969,1737.173767,517.9577167
40977,37691.01172,1738.334608,515.16972
40980,37590.17188,1740.524605,514.0101427
40981,38019.76172,1757.192735,518.40072
40982,37971.44141,1780.326819,521.2077953
40983,38134.57031,1780.938261,522.6886573
40984,38258.44922,1775.692958,525.1140613
40987,38258.44922,1779.611656,525.8603634
40988,38055.26953,1777.408665,520.2881727
40989,38434.51172,1782.279504,519.9003754
40990,38323.51172,1782.748282,519.7121436
40991,38334.89844,1778.470604,519.5961473
40994,38863.14844,1791.763021,523.1932547
40995,38956.32031,1793.564825,522.5566627
40996,38910.67969,1791.118936,520.6192725
40997,39125.35156,1793.611764,518.7826928
40998,39521.23828,1802.044111,522.5301166
41001,39908.53906,1804.204749,525.9719746
41002,39924.92969,1803.042576,520.5159072
41003,39398.87891,1787.690533,510.38526
41004,39398.87891,1798.803651,512.2711119
41008,39432.14844,1792.575193,512.794273
41009,39035.17188,1786.731581,509.0673411
41010,39167.14063,1801.824,515.8214532
41011,39357.80859,1808.017239,521.470797
41012,38444.01172,1806.133787,517.5809868
41015,39054.83984,1810.56759,521.3060468
41016,39355.17188,1821.405614,524.2368699
41017,39330.12109,1827.406531,525.1107804
41018,39395.64063,1818.027961,523.547694
41019,39354.85938,1806.813881,522.3323011
41022,38961.78906,1802.276553,517.2701036
41023,38849.07813,1805.351854,519.346
41024,39066.01172,1830.139741,524.8880937
41025,39212.16016,1850.784821,530.4367896
41026,39324.14063,1819.594777,522.198703
41029,39461,1813.050823,520.4403859
41030,39461,1816.249765,520.2005629
41031,39597.42188,1814.197371,517.8064371
41032,39580.05078,1809.261325,515.818143
41033,39408.60938,1802.235,513.96585
41036,40045.51172,1803.961879,516.0567732
41037,39214.64063,1824.30804,516.2303866
41038,39122.82031,1835.544218,514.801575
41039,39170.89844,1840.432266,518.8984829
41040,38888.78906,1839.454737,516.664187
41043,38352.10938,1839.104088,511.5098063
41044,37939.62891,1845.372209,509.850864
41045,37511.07813,1826.943848,501.05822
41046,37261.23828,1809.532094,498.2228262
41047,36875.32813,1790.476939,494.0578862
41050,37512.41016,1806.854072,500.1468283
41051,37481.19141,1837.130478,505.4193281
41052,37422.37891,1847.772275,504.3061421
41053,37553.21094,1855.419986,502.179986
41054,37486.25,1851.738254,501.693497
41058,38126.85156,1857.012738,504.1852061
41059,38070.67188,1866.050929,503.052
41060,37872.94922,1885.858282,511.9516217
41061,37182.37109,1833.123801,497.7583057
41064,37059.78125,1819.660585,497.6011358
41065,37089.35938,1833.516891,500.3212462
41066,37274.78906,1850.536142,508.592448
41067,37247.33984,1856.900347,509.751125
41068,37323.91016,1852.086583,501.7749139
41071,37035.75,1853.143876,503.86446
41072,37271,1856.001808,507.5659271
41073,37142.14844,1848.174471,505.039851
41074,37440.48047,1851.909611,504.221134
41075,37738.57813,1866.558086,510.6805139
41078,38060.82031,1858.268077,508.1202
41079,38688.64844,1856.131699,511.0175657
41080,38973.64063,1854.287609,512.7075143
41081,38515.94141,1840.969004,497.217308
41082,39071.5,1848.514519,499.871763
41085,39157.51172,1824.034897,491.0114722
41086,39339.14844,1815.675201,490.581752
41087,39490.67969,1805.93166,487.3859204
41088,39637.66016,1806.820319,488.613006
41089,40199.55078,1818.39135,496.8844196
41092,40199.55078,1818.435992,498.2016866
41093,40434.71094,1830.878375,503.7880153
41095,40040.69141,1830.756229,499.747358
41096,39831.64844,1813.0866,493.1156182
41099,39963.26172,1803.342073,489.6156367
41100,40049.58984,1792.646947,487.51872
41101,40221.80078,1784.193893,487.0093667
41102,40268.41016,1795.575923,486.8538134
41103,40498.46875,1803.5745,487.5962133
41106,40910.80078,1789.924045,484.9170408
41107,41273.01953,1791.729505,484.8549563
41108,40747.46875,1803.530664,486.4294369
41109,40752.53125,1818.862327,493.11204
41110,40808.73047,1822.556863,488.9265634
41113,40947.55078,1831.415076,486.2895764
41114,40697.87109,1836.046274,487.0807563
41115,40435.10156,1821.789115,485.5021636
41116,40977.32031,1825.004781,491.4659812
41117,41476.48047,1834.888855,495.7693302
41120,41333.10938,1838.730291,496.8072493
41121,40704.28125,1836.803615,497.3814913
41122,40805.39844,1838.119793,497.63765
41123,40759,1821.930419,490.01715
41124,40998.39844,1829.554099,497.2027909
41127,41096.44141,1841.727354,502.8409068
41128,41070.23828,1854.062284,507.9115508
41129,40851.17969,1845.617196,505.2490069
41130,40677.48047,1840.486486,504.7234211
41131,40850,1842.496996,504.842098
41134,40366.26953,1848.450923,504.62433
41135,40644.96875,1854.443551,506.9787593
41136,40792.58984,1850.166041,504.185024
41137,40714.87109,1869.397809,510.5658328
41138,40547.48828,1864.591082,508.7037101
41141,40350,1863.101377,507.475317
41142,40096.64063,1857.098462,509.6016962
41143,40027.12891,1854.99151,508.4156999
41144,39879.01172,1851.943679,507.0264847
41145,40211.41016,1863.134745,506.4998802
41148,39972.85156,1866.81343,506.2053472
41149,39950.89844,1864.019561,505.157232
41150,39908.89844,1884.361244,509.340825
41151,39925.69141,1874.530039,503.2904293
41152,39421.64844,1861.476973,501.8972332
41156,39549.42969,1857.774074,498.7260072
41157,39573.92188,1848.57016,495.2347
41158,39987.05859,1879.303984,505.2173661
41159,40043.87109,1872.523013,509.225575
41162,39991.19141,1874.441449,508.480302
41163,39998.96875,1868.585056,511.845022
41164,40248.37891,1876.564622,514.921317
41165,40248.37891,1879.972722,518.1179056
41166,40693.46875,1870.875676,520.704174
41169,40621.46094,1871.668764,518.8734
41170,40590.96094,1875.900202,518.6809348
41171,40941.30859,1886.855361,522.8403257
41172,40500.35156,1887.497595,519.7662257
41173,40338.69922,1874.473197,519.280623
41176,40561.21875,1879.948168,520.2932759
41177,40215.35156,1853.270177,513.4110943
41178,40332.98047,1844.14221,509.6519743
41179,40729.69922,1855.094771,514.0500737
41180,40799.23828,1851.742153,506.6341671
41183,41124.55859,1851.909532,510.6061272
41184,41199.28906,1857.61975,513.4486571
41185,41004.83984,1859.400844,509.416125
41186,41421.73828,1862.149267,512.1451763
41187,41934.07813,1868.852921,514.721025
41190,41756.96094,1864.308499,508.9597824
41191,41755.16016,1854.758041,505.8782177
41192,41470.05078,1861.551059,508.262675
41193,41745.39063,1849.071629,508.4430762
41194,41665.48047,1837.108139,505.6579697
41197,42008.55078,1846.514898,507.7659452
41198,42518.35156,1864.891254,514.850448
41199,42559.98047,1870.468142,519.6882052
41200,42592.78125,1870.885272,518.8492312
41201,42386.82813,1846.490373,514.0657822
41204,42122.25,1843.392191,517.63058
41205,42041.14063,1834.090096,511.631008
41206,42095.16016,1829.946082,512.052677
41207,41877.26953,1837.373611,516.538038
41208,41836.92188,1835.938688,514.088814
41213,41619.96094,1849.494154,518.6695669
41214,41619.96094,1856.790026,521.299974
41215,41619.96094,1843.719882,517.715925
41218,41722.14063,1848.177913,517.906725
41219,41720.62109,1851.618011,519.3751741
41220,41010.98047,1824.617465,515.1815081
41221,40830.64844,1816.330228,514.6093932
41222,40677.07031,1822.883093,515.75346
41225,40859.89844,1827.970934,517.1781228
41226,41078.5,1822.78248,514.5964565
41227,40750.42188,1804.103646,510.3199483
41228,40573.66016,1791.82347,509.1578212
41229,40830.60156,1788.492484,506.10785
41232,40830.60156,1819.848291,514.8366851
41233,41184,1809.247322,512.136986
41234,41668.05859,1819.529616,515.5225029
41236,41919.55078,1830.270553,521.6950779
41239,41878.26953,1834.059084,522.066461
41240,41769.37891,1828.934949,520.672358
41241,41912.94922,1834.170451,522.14082
41242,42090.69141,1839.615427,525.401019
41243,41833.51953,1842.064912,525.989574
41246,42323.83984,1838.185146,527.3493
41247,42337.82031,1828.071625,526.6140361
41248,42416.28906,1827.37345,527.8074281
41249,42589.67969,1827.126371,527.2388459
41250,42797.67188,1829.156814,525.717199
41253,43134.51172,1825.368394,526.3293096
41254,43183.28125,1825.776065,525.305195
41255,43183.28125,1828.833972,528.8594
41256,43006.30859,1825.607012,529.5194392
41257,43050.92188,1810.311446,528.952344
41260,43338.32813,1829.890234,530.498872
41261,43825.96875,1849.193558,529.3041787
41262,43647.98828,1843.275803,533.092404
41263,43637.67969,1850.09128,534.9354393
41264,43621.62109,1843.904296,537.7139631
41267,43533.44922,1846.122993,538.0796869
41269,43495.73828,1843.23195,540.551338
41270,43469.89063,1833.64081,539.367071
41271,43721.92969,1820.740062,538.043463
41274,43705.82813,1828.159944,537.6261368
41276,44304.17188,1862.761578,543.8049632
41277,44370.64063,1863.187145,540.3025264
41278,44562.32813,1864.138982,541.1441675
41281,44625.92969,1862.577213,538.4720128
41282,44571.19922,1861.890193,536.2448064
41283,44862.53906,1856.335847,536.7242913
41284,44859.80078,1852.340253,537.3902218
41285,44888.12891,1860.641487,540.2147927
41288,44862.92188,1851.145951,538.9571786
41289,44748.05859,1854.64103,538.7248446
41290,44865.30078,1855.079903,536.5286964
41291,44943.33984,1861.4108,538.4256636
41292,45212.53125,1877.709495,542.6913173
41296,45320.30078,1881.767142,541.5774108
41297,45442.98047,1896.356646,543.2490157
41298,45428.69922,1887.347171,541.2811747
41299,45575.85938,1906.76265,547.980108
41302,45912.51172,1916.063835,547.866298
41303,45907.98047,1915.521423,550.6520147
41304,45753.17969,1908.260195,550.3398113
41305,45278.05859,1898.974402,546.2247247
41306,45768.48828,1905.336707,547.8913942
41309,45768.48828,1899.935519,543.1473
41310,45688.12109,1907.625593,542.4198576
41311,45570.71094,1916.829779,544.8939887
41312,45019.21094,1920.467921,542.8349136
41313,45089.35938,1930.045958,545.1934847
41316,45063.87891,1931.728611,545.26752
41317,44873.44141,1927.704863,545.519412
41318,44096.26953,1928.592464,547.078896
41319,43878.28125,1931.067569,544.7413793
41320,44152.96094,1928.526648,543.4005227
41324,44639.76172,1935.317625,546.0563653
41325,44299.55859,1924.515059,544.0118573
41326,44136.60156,1915.794221,537.853949
41327,43875.73047,1929.002987,542.2900127
41330,43497.19922,1906.604,535.0007728
41331,43489.19922,1926.526887,540.254526
41332,43772.89063,1939.754032,544.3467458
41333,44120.98828,1937.924516,543.8868522
41334,43995.71875,1939.706733,542.9801855
41337,43871.30859,1947.589095,542.0441727
41338,44017.12109,1959.34405,546.0613
41339,44159.64844,1973.4594,550.2694815
41340,43968.60156,1974.729661,551.2861302
41341,44322.51172,1961.885985,546.6371776
41344,44013.30078,1955.055887,543.8020251
41345,43965.41016,1935.257993,536.52196
41346,43278.10938,1939.536235,535.207518
41347,43348.51953,1946.711934,539.3111112
41348,42605.05078,1936.779929,539.2856196
41351,42605.05078,1923.689113,532.654703
41352,42060.60938,1923.997774,531.98955
41353,42497.96875,1921.167918,530.4837277
41354,42531.07031,1917.722344,529.8708298
41355,42686.67969,1921.193274,529.4393723
41358,42900.82813,1912.470338,524.6796503
41359,43664.73047,1929.477571,528.7255076
41360,44077.08984,1927.400244,526.428666
41361,44077.08984,1935.187815,529.4067324
41365,43932.51953,1927.264352,523.8997013
41366,44113.5,1923.58557,524.0120763
41367,43717.57031,1916.702376,522.5462
41368,43566.69141,1917.872898,522.96675
41369,43244.25,1888.638601,515.2492503
41372,43430.98828,1902.40357,516.2466028
41373,43973.17969,1904.23035,518.1207543
41374,44380.82813,1919.018424,523.4456199
41375,44408.42969,1915.994945,523.320932
41376,44004.26953,1916.970116,522.2173919
41379,42984.37891,1903.291315,518.8898543
41380,43223.69141,1910.201881,521.2068521
41381,42610.91016,1893.660447,514.3441172
41382,42460.21094,1887.136008,515.30787
41383,42808.17188,1905.640571,520.2884373
41386,42914.19922,1914.691026,522.0435985
41387,43113.60938,1931.463858,526.62933
41388,42294.92969,1922.015393,528.468999
41389,42547.46875,1929.695713,531.2384358
41390,41897,1923.438909,530.0882842
41393,41910.53125,1942.344937,538.8086578
41394,42263.48047,1937.652843,538.2908681
41395,42263.48047,1929.607296,536.7741208
41396,42090.01172,1945.547325,538.1767408
41397,42602.07031,1946.92899,538.2196621
41400,42197.98828,1958.945474,539.8058702
41401,42406.67188,1954.143132,538.410868
41402,42102.14063,1956.894822,541.997844
41403,41682.64063,1951.937692,537.957259
41404,41741.53906,1973.241162,541.460936
41407,41766.91016,1988.368297,544.327091
41408,41925.14063,2013.889283,547.2591844
41409,41905.23047,2025.334979,548.5181044
41410,41761.10938,2027.779313,548.2142223
41411,41806.73047,2059.472029,554.900268
41414,41080.42969,2052.137176,555.9075603
41415,40548.44141,2061.28966,558.6949673
41416,40119.01953,2061.613791,556.6220676
41417,40505.26953,2049.048578,549.2614202
41418,40521.26953,2070.557318,550.9879721
41422,40764.03906,2100.400635,557.1176935
41423,40638.96875,2090.974767,552.800976
41424,40984.5,2117.980786,560.1799328
41425,41588.32031,2091.457127,550.2151
41428,41094.82031,2095.446141,551.8156593
41429,40750.39844,2077.342823,547.277472
41430,40226.32813,2074.125775,544.9290311
41431,40579.07813,2084.294608,545.1212608
41432,40232.67969,2103.721478,547.8866505
41435,40721.35156,2125.458599,553.1608951
41436,39890.23828,2091.920677,542.15502
41437,39480.35156,2089.97175,545.1369771
41438,39481.46875,2072.642287,540.5960022
41439,39269.30078,2072.826497,537.578264
41442,39549.46094,2109.025246,550.9834672
41443,39459.98047,2138.244953,556.1707449
41444,39044.94922,2157.31113,557.5088904
41445,37517.23047,2124.21214,541.5808187
41446,38036.46094,2114.453975,542.869784
